#h numthreads mean stddev pct_rsd conf_range conf_low conf_high conf_pct sum sum_squared min max n
0	31.351	0.13971	0.44565	0.17345	31.178	31.524	0.95	156.75	4914.5	31.232	31.573	5
1	33.048	0.15189	0.45961	0.18857	32.859	33.237	0.95	165.24	5460.9	32.94	33.31	5
2	54.289	0.20994	0.38671	0.26064	54.028	54.549	0.95	271.44	14736	54.067	54.532	5
3	53.28	0.1554	0.29166	0.19292	53.087	53.473	0.95	266.4	14194	53.152	53.517	5
4	53.378	0	0	0	53.378	53.378	0.95	53.378	2849.2	53.378	53.378	1
5	54.122	0	0	0	54.122	54.122	0.95	54.122	2929.2	54.122	54.122	1
6	53.528	0	0	0	53.528	53.528	0.95	53.528	2865.3	53.528	53.528	1
7	54.593	0	0	0	54.593	54.593	0.95	54.593	2980.4	54.593	54.593	1
8	54.415	0	0	0	54.415	54.415	0.95	54.415	2961	54.415	54.415	1
9	54.878	0	0	0	54.878	54.878	0.95	54.878	3011.6	54.878	54.878	1
10	54.495	0	0	0	54.495	54.495	0.95	54.495	2969.7	54.495	54.495	1
11	54.628	0	0	0	54.628	54.628	0.95	54.628	2984.3	54.628	54.628	1
12	54.323	0	0	0	54.323	54.323	0.95	54.323	2951	54.323	54.323	1
13	54.105	0	0	0	54.105	54.105	0.95	54.105	2927.4	54.105	54.105	1
14	54.088	0	0	0	54.088	54.088	0.95	54.088	2925.5	54.088	54.088	1
15	54.005	0	0	0	54.005	54.005	0.95	54.005	2916.5	54.005	54.005	1
#  | dbcolcreate latency 0
#  | dbroweval   { _latency = _realtime/600.0; }
#  | dbmultistats numthreads latency
#  | dbsort -n numthreads
